data,PmGdaLeczkow,PmGdaPowWars,PmGdaWyzwole,PmGdyPorebsk,PmGdySzafran,PmSopBiPlowoc
1/1/21 17:00,24.2628,16.0917,12.8108,40.9571,26.04,-1
1/1/21 18:00,31.0636,20.34,10.6122,47.826,27.7664,-1
1/1/21 19:00,36.9922,22.8108,14.0291,49.8173,28.8364,-1
1/1/21 20:00,37.5425,30.035,21.9329,44.9763,28.0675,-1
1/1/21 21:00,36.3831,27.1308,25.8787,42.8529,28.6414,-1
1/1/21 22:00,29.5611,21.4461,17.1142,38.8249,25.6842,-1
1/1/21 23:00,30.4597,22.555,21.4969,46.7465,25.7256,-1
1/2/21 0:00,33.6147,24.6786,17.8064,35.5978,25.4483,-1
1/2/21 1:00,28.8042,23.0683,21.4264,31.3959,28.565,-1
1/2/21 2:00,25.8292,14.3092,15.8392,32.2767,29.6808,-1
1/2/21 3:00,28.7353,14.3178,11.3434,39.8948,30.7714,-1
1/2/21 4:00,33.5006,20.7189,15.156,31.7015,32.4753,-1
1/2/21 5:00,36.5917,23.8528,17.9467,38.1815,35.1269,-1
1/2/21 6:00,37.565,26.4503,18.3987,41.5254,35.015,-1
1/2/21 7:00,40.6964,31.7206,22.6102,41.9633,36.3328,-1
1/2/21 8:00,44.8144,34.8522,33.463,37.5821,37.5942,-1
1/2/21 9:00,45.7431,38.015,34.9889,36.5162,38.9544,-1
1/2/21 10:00,44.4758,38.9767,37.9418,50.693,39.6242,-1
1/2/21 11:00,42.0886,36.4742,33.4764,47.0776,36.9597,-1
1/2/21 12:00,42.5836,33.8564,38.0802,37.1064,40.9903,-1
1/2/21 13:00,35.4803,23.4928,27.0615,40.3345,34.2217,-1
1/2/21 14:00,33.9308,26.7881,21.6217,35.054,30.4081,-1
1/2/21 15:00,37.5006,31.9222,29.2065,35.6912,32.6383,-1
1/2/21 16:00,39.97,30.7672,21.9301,43.4416,34.2533,-1
1/2/21 17:00,37.5058,25.5333,24.4203,53.0696,37.1019,-1
1/2/21 18:00,37.2061,23.8447,24.7601,82.5676,42.0906,-1
1/2/21 19:00,37.4319,20.7711,25.0106,60.0955,34.5097,-1
1/2/21 20:00,39.1442,21.0803,18.7943,64.5762,36.9522,-1
1/2/21 21:00,36.1503,20.2217,21.9034,53.1979,45.9772,-1
1/2/21 22:00,38.295,22.0294,24.2656,59.3494,45.9289,-1
1/2/21 23:00,37.9067,29.1344,37.8607,52.192,44.6056,-1
1/3/21 0:00,49.2442,32.3839,28.6812,54.3134,43.7411,-1
1/3/21 1:00,63.0964,29.7953,34.8524,52.6198,32.8078,-1
1/3/21 2:00,54.4319,19.9208,27.6788,52.9102,16.9778,-1
1/3/21 3:00,47.7389,9.67194,10.0618,45.5788,31.4694,-1
1/3/21 4:00,32.9931,12.2969,11.9428,33.1103,29.89,-1
1/3/21 5:00,37.6211,11.2678,21.856,24.5972,25.7283,-1
1/3/21 6:00,31.2758,16.9525,18.2662,26.5597,21.2508,-1
1/3/21 7:00,31.585,14.1461,11.1196,13.6875,13.1481,-1
1/3/21 8:00,22.2769,16.2422,17.7336,12.0819,12.0925,-1
1/3/21 9:00,17.1206,10.5192,11.0109,17.0982,15.1836,-1
1/3/21 10:00,15.7244,13.5839,3.75228,15.2804,17.3283,-1
1/3/21 11:00,16.2614,10.6272,6.10161,12.6884,14.2033,-1
1/3/21 12:00,16.1717,3.60111,6.02506,12.8997,13.5478,-1
1/3/21 13:00,15.7472,5.10472,5.7455,11.9544,13.4681,-1
1/3/21 14:00,16.3611,7.83306,5.0515,12.6141,12.7969,-1
1/3/21 15:00,17.0206,10.2867,6.60739,12.1276,11.6519,-1
1/3/21 16:00,17.2675,8.85528,1,14.1417,13.4222,-1
1/3/21 17:00,17.4294,9.74972,8.28189,15.1674,16.1342,-1
1/3/21 18:00,17.3717,11.1556,7.19917,13.0747,15.4608,-1
1/3/21 19:00,18.2861,8.54417,3.23528,12.2888,14.4478,-1
1/3/21 20:00,16.9628,8.88722,6.72583,14.211,14.0336,-1
1/3/21 21:00,15.2619,7.42611,7.84539,16.8207,16.6819,-1
1/3/21 22:00,16.9603,7.96389,2.92544,14.8064,17.3658,-1
1/3/21 23:00,17.8144,6.15306,1.58617,14.2708,16.2264,-1
1/4/21 0:00,17.7114,5.64389,7.76433,13.5204,13.3889,-1
1/4/21 1:00,14.1803,3.27806,1,13.7335,12.0094,-1
1/4/21 2:00,12.5536,4.58111,3.84783,11.9176,10.1892,-1
1/4/21 3:00,12.8922,2.91278,1,9.25988,8.44778,-1
1/4/21 4:00,13.1011,3.675,1,6.87439,6.89361,-1
1/4/21 5:00,11.9556,3.66833,1.86683,7.59536,6.81556,-1
1/4/21 6:00,12.5864,4.72333,5.07617,8.26211,6.11778,-1
1/4/21 7:00,14.1856,7.325,5.84422,8.25155,8.93389,-1
1/4/21 8:00,15.3642,8.99556,9.91528,8.01599,9.71667,-1
1/4/21 9:00,17.0356,9.80917,10.6622,7.63171,9.87972,-1
1/4/21 10:00,19.6703,7.86972,12.1472,7.70405,9.82417,-1
1/4/21 11:00,18.0089,8.23833,4.35325,6.87195,9.73861,-1
1/4/21 12:00,17.7072,7.78778,4.41436,6.56295,9.49861,-1
1/4/21 13:00,16.5467,8.51611,4.32697,6.47015,8.29333,-1
1/4/21 14:00,18.0953,2.97955,16.1841,7.26416,10.1481,-1
1/4/21 15:00,14.1419,1,13.4997,7.72988,10.5697,-1
1/4/21 16:00,13.4892,1,1.15825,7.69845,10.1642,-1
1/4/21 17:00,15.6553,1,6.02736,7.48272,10.7794,-1
1/4/21 18:00,17.6617,1,11.4941,7.24695,9.335,-1
1/4/21 19:00,14.5478,1,7.13508,7.82073,9.9925,-1
1/4/21 20:00,15.805,1,7.7135,8.22632,10.4178,-1
1/4/21 21:00,14.2683,1,6.52039,7.46975,10.2353,-1
1/4/21 22:00,16.2042,1,4.7505,6.87523,8.68083,-1
1/4/21 23:00,17.2947,1,3.53628,7.59049,10.0083,-1
1/5/21 0:00,14.1864,1,12.2132,9.69182,10.815,-1
1/5/21 1:00,13.6842,1,1.75117,9.88723,10.0519,-1
1/5/21 2:00,15.7581,1,3.8415,9,9.13278,-1
1/5/21 3:00,16.6831,1,5.16456,8.2994,10.1014,-1
1/5/21 4:00,13.8672,1,1.87808,8.56502,10.0194,-1
1/5/21 5:00,13.7711,1,8.42236,8.76928,10.8489,-1
1/5/21 6:00,12.7475,1,3.36536,9.68709,10.8953,-1
1/5/21 7:00,10.9794,1,8.84131,8.81945,10.6122,-1
1/5/21 8:00,11.5347,1,3.08383,9.07364,10.5714,-1
1/5/21 9:00,13.1172,1,9.0805,9.30309,12.3308,-1
1/5/21 10:00,14.0364,10.3481,6.27833,8.67391,12.0392,-1
1/5/21 11:00,14.6092,17.2486,1.885,10.0238,12.9478,-1
1/5/21 12:00,14.0593,16.9992,1,9.50347,11.5739,-1
1/5/21 13:00,12.2994,14.5706,1,7.60677,9.80278,-1
1/5/21 14:00,11.0431,16.6394,1,7.87591,9.57417,-1
1/5/21 15:00,12.0367,18.2881,2.53161,8.24922,9.44111,-1
1/5/21 16:00,9.6675,11.5264,2.30472,7.42477,8.04528,-1
1/5/21 17:00,7.03417,7.78639,1.02167,4.29755,4.70833,-1
1/5/21 18:00,5.51361,4.51,1.11058,2.72006,2.66111,-1
1/5/21 19:00,5.5225,1.75167,5.20753,2.13945,2.14444,-1
1/5/21 20:00,4.87917,3.55444,3.74589,1.78066,1.87222,-1
1/5/21 21:00,4.4525,4.02833,4.6685,1.40213,1.74889,-1
1/5/21 22:00,5.02,7.56556,6.00503,1.49722,2.32667,-1
1/5/21 23:00,4.845,6.62194,3.61628,3.5676,4.34889,-1
1/6/21 0:00,6.48444,7.20583,5.04067,6.04551,5.10083,-1
1/6/21 1:00,15.5853,10.9492,4.29153,7.23801,6.74972,-1
1/6/21 2:00,17.4936,8.82861,5.61678,8.46542,6.89861,-1
1/6/21 3:00,15.26,10.1014,4.59922,9.44691,8.26583,-1
1/6/21 4:00,10.6656,9.80806,4.0825,9.05382,7.97028,-1
1/6/21 5:00,11.4989,8.98694,5.17383,9.97484,7.41111,-1
1/6/21 6:00,10.4783,8.04111,8.08556,10.6763,7.70722,-1
1/6/21 7:00,12.0308,10.3539,5.63967,10.3068,8.58861,-1
1/6/21 8:00,14.1797,11.6375,9.76172,10.4654,9.42222,-1
1/6/21 9:00,11.5244,12.2236,12.5002,12.2012,8.13139,-1
1/6/21 10:00,11.9333,13.1219,9.31008,15.1216,7.66222,-1
1/6/21 11:00,11.5853,9.15806,8.43256,17.4884,7.09111,-1
1/6/21 12:00,14.2794,9.78083,2.78483,21.7699,8.23861,-1
1/6/21 13:00,14.6992,11.1231,6.13522,15.9922,10.9019,-1
1/6/21 14:00,16.7975,15.6317,2.92178,19.01,13.5358,-1
1/6/21 15:00,18.4856,18.7803,6.52539,21.9139,16.0281,-1
1/6/21 16:00,19.155,19.8922,9.05489,22.87,16.2336,-1
1/6/21 17:00,24.8219,27.9467,10.3789,35.4652,15.3622,-1
1/6/21 18:00,34.5531,33.0642,18.4493,38.9031,23.1269,-1
1/6/21 19:00,41.8664,42.0172,19.5934,66.7432,26.3661,-1
1/6/21 20:00,42.2836,34.2269,26.7058,50.7152,26.8056,-1
1/6/21 21:00,41.4031,42.0164,30.3129,54.9367,28.7811,-1
1/6/21 22:00,38.865,36.0508,22.5137,44.3704,28.6419,-1
1/6/21 23:00,38.8361,35.8314,19.6403,30.7705,20.8697,-1
1/7/21 0:00,41.2183,32.6997,24.3077,20.7445,18.3361,-1
1/7/21 1:00,36.4392,32.1381,26.9307,23.2997,19.9128,-1
1/7/21 2:00,36.5053,32.855,9.42039,43.7606,21.0308,-1
1/7/21 3:00,37.7414,31.2792,20.6857,27.9386,25.7836,-1
1/7/21 4:00,37.7733,28.2472,19.8476,25.9437,24.3478,-1
1/7/21 5:00,34.3211,30.0306,19.8017,24.1963,27.3889,-1
1/7/21 6:00,30.8456,36.585,13.7133,22.2601,29.9322,-1
1/7/21 7:00,24.8017,30.9781,16.3566,21.8985,21.4808,-1
1/7/21 8:00,22.3906,18.8539,11.563,29.2772,17.3128,-1
1/7/21 9:00,31.3872,58.6636,6.42122,35.0514,17.1606,-1
1/7/21 10:00,33.9097,19.2714,16.7664,30.2618,17.9061,-1
1/7/21 11:00,33.3461,24.7917,11.9266,31.9565,17.6728,-1
1/7/21 12:00,32.9978,38.2033,11.0739,27.4446,16.9158,-1
1/7/21 13:00,36.2803,29.5525,8.03367,26.7252,20.2894,-1
1/7/21 14:00,30.3889,42.8958,2.90033,28.8982,15.2856,-1
1/7/21 15:00,32.1656,41.6133,4.87206,25.5945,15.3953,-1
1/7/21 16:00,35.2503,45.9039,31.6819,41.0735,24.3519,-1
1/7/21 17:00,41.4314,50.8261,10.1847,57.9214,32.9758,-1
1/7/21 18:00,48.9847,37.1822,17.7086,41.4104,43.8203,-1
1/7/21 19:00,47.4183,45.3953,23.4763,51.4894,56.6058,-1
1/7/21 20:00,39.7903,52.8836,23.313,43.448,63.1661,-1
1/7/21 21:00,32.6056,36.6203,26.8863,45.4131,62.6194,-1
1/7/21 22:00,35.1178,30.2281,25.7177,48.2695,58.4989,-1
1/7/21 23:00,32.6211,34.6986,31.8671,47.0532,48.1019,-1
1/8/21 0:00,30.6072,40.3722,21.5161,49.1329,35.1028,-1
1/8/21 1:00,48.6753,45.5578,28.4647,43.1076,28.2983,-1
1/8/21 2:00,55.7708,60.1678,47.2403,44.1346,27.8072,-1
1/8/21 3:00,44.5006,50.6069,32.6679,30.5963,23.3781,-1
1/8/21 4:00,36.4269,32.8708,22.7506,28.71,17.5908,-1
1/8/21 5:00,34.5867,24.6494,29.1185,29.2699,16.4197,-1
1/8/21 6:00,33.3378,20.4292,39.1079,20.8811,16.3214,-1
1/8/21 7:00,24.2767,21.6383,42.1544,31.5223,13.4314,-1
1/8/21 8:00,26.0847,24.6422,13.6239,61.756,16.2506,-1
1/8/21 9:00,28.3047,21.7961,31.7658,40.0455,16.6964,-1
1/8/21 10:00,31.6428,24.9283,39.5993,35.5921,18.4656,-1
1/8/21 11:00,36.6403,33.2111,42.6062,36.2972,22.8467,-1
1/8/21 12:00,34.3975,31.1078,28.8963,32.122,24.2306,-1
1/8/21 13:00,35.3522,33.8806,31.8691,27.396,26.2514,-1
1/8/21 14:00,33.0275,30.1706,14.7851,27.9617,25.2611,-1
1/8/21 15:00,31.6353,34.9125,24.9383,23.3368,26.0911,-1
1/8/21 16:00,34.1261,37.8133,47.7504,37.8952,24.0986,-1
1/8/21 17:00,32.4158,35.5164,30.6208,51.1302,29.9936,-1
1/8/21 18:00,31.6261,34.8736,47.2696,63.8391,32.1997,-1
1/8/21 19:00,38.8528,49.3828,70.3759,72.7257,35.4664,-1
1/8/21 20:00,42.875,46.5144,28.9031,74.0667,48.3147,-1
1/8/21 21:00,36.4981,52.8964,37.2936,76.6762,52.9739,-1
1/8/21 22:00,36.5175,47.1856,22.5732,59.592,60.7172,-1
1/8/21 23:00,38.2461,35.88,19.3641,57.191,53.7864,-1
1/9/21 0:00,33.9239,25.3158,19.9532,32.816,42.6397,-1
1/9/21 1:00,39.1553,24.3772,18.0411,29.9049,35.8522,-1
1/9/21 2:00,34.9678,29.0939,19.9839,25.4252,25.5867,-1
1/9/21 3:00,26.9761,19.735,14.0204,24.9571,19.5383,-1
1/9/21 4:00,23.3414,15.8311,6.96811,17.8211,20.5906,-1
1/9/21 5:00,19.5897,11.0061,9.90122,19.3121,18.6933,-1
1/9/21 6:00,15.1753,6.95583,4.97172,18.2438,15.2547,-1
1/9/21 7:00,15.0422,7.87194,7.66111,17.0511,15.8947,-1
1/9/21 8:00,15.09,13.7478,16.7283,16.1446,17.4164,-1
1/9/21 9:00,19.9956,10.8103,6.22117,18.7465,15.3453,-1
1/9/21 10:00,26.2275,16.3825,14.2286,16.9309,14.7367,-1
1/9/21 11:00,27.0744,16.7156,8.68133,15.9554,17.6781,-1
1/9/21 12:00,26.2239,24.8233,2.10633,19.9076,16.6456,-1
1/9/21 13:00,23.0939,21.2722,6.59728,28.2807,18.7006,-1
1/9/21 14:00,20.0272,23.9769,3.44311,18.6307,16.71,-1
1/9/21 15:00,18.9167,21.5969,14.9024,24.0545,17.5925,-1
1/9/21 16:00,11.9672,16.06,2.42033,29.8711,19.8428,-1
1/9/21 17:00,26.1542,31.7569,3.9825,20.0117,17.4111,-1
1/9/21 18:00,18.2414,25.3972,6.23867,36.7697,20.4519,-1
1/9/21 19:00,13.2086,16.0119,11.0948,38.4527,22.0325,-1
1/9/21 20:00,28.4564,21.3183,20.0546,46.1421,23.2119,-1
1/9/21 21:00,37.9794,26.5717,37.5808,46.8604,23.9067,-1
1/9/21 22:00,41.4717,32.5797,42.1416,31.2539,30.6764,-1
1/9/21 23:00,32.0542,32.9342,41.8234,32.641,29.4153,-1
1/10/21 0:00,21.3317,33.7806,42.6547,49.7268,25.9039,-1
1/10/21 1:00,24.8628,20.4508,40.851,42.4561,28.5889,-1
1/10/21 2:00,22.4556,16.5936,9.22539,26.9914,22.0986,-1
1/10/21 3:00,20.2589,16.4047,16.4147,20.3417,18.585,-1
1/10/21 4:00,17.8322,14.2547,13.6331,17.0773,14.0456,-1
1/10/21 5:00,17.0947,14.4508,7.94933,16.9994,14.9789,-1
1/10/21 6:00,16.4347,13.9753,9.85778,16.6868,14.0167,-1
1/10/21 7:00,16.5825,14.9361,4.201,16.5736,13.2506,-1
1/10/21 8:00,15.7319,14.5961,8.86961,22.1533,16.1539,-1
1/10/21 9:00,19.3181,19.8956,16.1823,16.7304,25.7381,-1
1/10/21 10:00,28.2961,21.6781,7.83394,14.4133,21.6656,-1
1/10/21 11:00,31.3842,28.7436,17.2721,44.944,29.3253,-1
1/10/21 12:00,33.6864,25.9322,9.33556,36.1193,35.5581,-1
1/10/21 13:00,26.2758,21.0139,16.3471,22.4117,32.4847,-1
1/10/21 14:00,23.1889,18.3267,8.59478,19.3003,15.5206,-1
1/10/21 15:00,19.0314,13.2064,4.956,18.9105,12.7797,-1
1/10/21 16:00,18.5367,14.39,8.67489,27.3105,16.7614,-1
1/10/21 17:00,19.6042,9.77667,5.46961,41.9172,21.9078,-1
1/10/21 18:00,21.8989,19.48,3.09583,50.7256,25.5567,-1
1/10/21 19:00,25.725,21.6383,11.2457,47.5419,25.6811,-1
1/10/21 20:00,26.6908,23.4333,28.6085,27.1015,18.8992,-1
1/10/21 21:00,12.8772,3.25833,12.2381,22.9559,15.6903,-1
1/10/21 22:00,13.2503,1,3.63467,19.5409,13.6078,-1
1/10/21 23:00,12.0072,2.93472,1.93161,18.1627,13.8122,-1
1/11/21 0:00,12.9842,1.16528,3.08183,18.3466,13.7297,-1
1/11/21 1:00,13.4144,3.63028,1.44489,15.2869,13.5239,-1
1/11/21 2:00,13.4178,5.76139,6.7595,13.914,13.9436,-1
1/11/21 3:00,13.4233,5.72833,3.36906,13.3531,13.0675,-1
1/11/21 4:00,14.3958,9.78472,5.25556,14.3826,13.4961,-1
1/11/21 5:00,15.7667,10.1925,4.05233,15.5699,14.6314,-1
1/11/21 6:00,16.2058,9.26972,7.07911,16.7046,16.1967,-1
1/11/21 7:00,15.6094,13.2117,5.27472,16.7817,16.3381,-1
1/11/21 8:00,18.1208,13.8328,3.67289,19.7874,19.5031,-1
1/11/21 9:00,18.6092,14.6681,12.3116,20.2486,19.8031,-1
1/11/21 10:00,20.525,18.8633,6.07378,21.8565,23.3753,-1
1/11/21 11:00,22.6325,15.625,13.6612,25.1924,24.2483,-1
1/11/21 12:00,21.615,14.42,12.5296,26.4086,25.815,-1
1/11/21 13:00,21.2108,18.4031,5.17439,25.4228,24.0389,-1
1/11/21 14:00,23.6574,20.8375,1,30.0515,23.9,-1
1/11/21 15:00,26.175,21.8586,7.03361,32.9868,22.0564,-1
1/11/21 16:00,22.0003,16.1125,3.55044,30.2309,21.4967,-1
1/11/21 17:00,23.5547,19.88,4.78644,31.1966,21.74,-1
1/11/21 18:00,26.2172,23.3478,7.07894,42.3065,24.8111,-1
1/11/21 19:00,27.4339,21.2281,4.72794,35.3693,25.5117,-1
1/11/21 20:00,27.3181,20.4917,11.4189,33.2573,25.4353,-1
1/11/21 21:00,25.3669,12.3836,7.95083,31.671,24.6753,-1
1/11/21 22:00,24.1947,12.7389,1.35983,28.0548,20.9139,-1
1/11/21 23:00,22.5914,11.6008,3.61128,30.7994,20.2464,-1
1/12/21 0:00,23.9089,11.7492,4.92572,30.9619,22.0522,-1
1/12/21 1:00,23.8475,19.2783,4.46206,27.3527,21.4244,-1
1/12/21 2:00,23.54,20.7542,4.37244,22.4295,20.3,-1
1/12/21 3:00,23.8383,12.2878,5.33867,22.6997,20.5456,-1
1/12/21 4:00,23.8564,12.3186,1.88733,23.0037,21.3461,-1
1/12/21 5:00,23.1367,14.2986,1.296,22.8231,21.1986,-1
1/12/21 6:00,21.975,14.5722,6.38833,23.0645,20.0175,-1
1/12/21 7:00,22.4942,17.4417,2.45594,23.5242,20.3111,-1
1/12/21 8:00,23.5744,23.2833,7.63922,31.5302,19.4844,-1
1/12/21 9:00,22.6822,23.0564,8.84756,27.0313,18.8383,-1
1/12/21 10:00,21.6864,21.8064,6.72528,21.882,18.3911,-1
1/12/21 11:00,24.1019,20.5208,7.90683,23.1319,16.9506,-1
1/12/21 12:00,16.6994,12.7017,4.77267,18.6466,17.9175,-1
1/12/21 13:00,13.6025,9.63972,2.71267,13.6862,13.8439,-1
1/12/21 14:00,14.2381,11.5614,1.36997,16.0579,12.1222,-1
1/12/21 15:00,18.0389,11.7922,12.4907,17.0597,14.1692,-1
1/12/21 16:00,16.5119,18.2739,1.67717,21.4072,16.6878,-1
1/12/21 17:00,24.5803,31.9239,10.7574,32.1088,30.8553,-1
1/12/21 18:00,38.56,45.0839,18.03,36.0813,37.7408,-1
1/12/21 19:00,40.275,51.5267,21.3528,36.6818,44.1267,-1
1/12/21 20:00,43.9353,48.4831,30.0548,33.2122,30.9878,-1
1/12/21 21:00,49.1708,53.8392,26.2921,28.5762,22.7158,-1
1/12/21 22:00,35.3306,27.5294,20.3592,28.2526,24.3942,-1
1/12/21 23:00,25.6983,14.2086,14.5807,18.0608,28.86,-1
1/13/21 0:00,22.6725,30.5089,9.72083,17.2147,22.4844,-1
1/13/21 1:00,18.7903,25.6281,11.703,17.3454,13.7022,-1
1/13/21 2:00,13.575,10.4828,9.7035,12.6788,9.78556,-1
1/13/21 3:00,10.0894,7.14778,5.73333,9.54107,7.8525,-1
1/13/21 4:00,7.56,3.63,7.09417,5.80986,5.56056,-1
1/13/21 5:00,7.52333,4.29944,1.12439,5.12034,6.42722,-1
1/13/21 6:00,9.74,3.69889,2.83933,9.99433,7.89667,-1
1/13/21 7:00,9.09139,8.305,8.69089,12.7689,7.27472,-1
1/13/21 8:00,12.4708,15.46,8.15883,15.1286,9.18472,-1
1/13/21 9:00,13.9897,25.7206,23.7373,18.4923,8.26806,-1
1/13/21 10:00,11.7311,22.2361,8.59256,12.119,9.72194,-1
1/13/21 11:00,12.505,16.1589,8.662,13.2151,14.8828,-1
1/13/21 12:00,10.6572,9.03278,18.6556,10.3594,13.0589,-1
1/13/21 13:00,11.9522,16.0242,6.21861,10.4178,12.4603,-1
1/13/21 14:00,13.5411,16.3686,7.57994,16.9565,19.5714,-1
1/13/21 15:00,15.7089,19.9425,4.13728,26.181,21.4547,-1
1/13/21 16:00,18.3272,36.8467,5.58356,23.7619,22.3553,-1
1/13/21 17:00,18.5194,21.3819,11.8402,21.0694,24.7106,-1
1/13/21 18:00,26.6789,24.5292,13.0287,69.4072,21.2592,-1
1/13/21 19:00,37.6278,36.8089,15.6911,82.3103,40.4644,-1
1/13/21 20:00,38.0533,27.7461,17.6927,77.0639,37.3567,-1
1/13/21 21:00,43.0289,33.7853,30.6577,67.3661,47.3789,-1
1/13/21 22:00,53.2322,49.9494,41.3097,72.6556,56.3625,-1
1/13/21 23:00,49.4853,50.5203,29.9167,77.5925,50.9275,-1
1/14/21 0:00,48.4614,37.3681,32.7449,47.3033,33.9492,-1
1/14/21 1:00,48.0589,41.0733,49.4465,31.8525,38.5483,-1
1/14/21 2:00,48.7944,42.9078,27.0805,46.9797,43.9825,-1
1/14/21 3:00,45.9114,45.1467,28.3902,48.9675,45.1267,-1
1/14/21 4:00,40.3617,41.6417,28.3091,39.5358,43.8131,-1
1/14/21 5:00,31.7722,32.8139,32.5889,24.7564,27.2478,-1
1/14/21 6:00,21.4511,18.375,11.991,26.6114,16.4278,-1
1/14/21 7:00,20.0833,14.4142,14.7362,27.0639,17.2186,-1
1/14/21 8:00,16.7117,16.6731,5.62817,13.1242,14.4608,-1
1/14/21 9:00,26.8175,31.1536,24.0351,21.0486,20.7769,-1
1/14/21 10:00,23.91,26.8608,18.8699,18.4222,22.4206,-1
1/14/21 11:00,19.3367,17.0111,26.6932,15.6133,18.5883,-1
1/14/21 12:00,18.8131,15.5622,19.8922,13.4003,14.1056,-1
1/14/21 13:00,16.6375,14.4517,17.824,11.8508,14.2958,-1
1/14/21 14:00,14.1214,5.20671,15.3557,8.91083,10.2119,-1
1/14/21 15:00,15.5478,5.37056,3.85061,8.83833,10.7858,-1
1/14/21 16:00,13.3928,5.78861,10.9163,9.32722,11.0492,-1
1/14/21 17:00,14.2092,10.4278,7.42244,9.41889,17.7972,-1
1/14/21 18:00,11.7414,14.0914,10.2957,12.8664,20.6475,-1
1/14/21 19:00,11.4231,21.4397,9.14161,7.5,20.0014,-1
1/14/21 20:00,8.77111,4.97111,5.88222,6.27583,8.92472,-1
1/14/21 21:00,10.9319,8.06889,14.0426,5.92194,6.59611,-1
1/14/21 22:00,7.86,1,7.37806,5.58139,6.39694,-1
1/14/21 23:00,10.2839,2.06528,6.80217,9.46667,5.91944,-1
1/15/21 0:00,12.0381,1,9.42194,30.5628,7.97528,-1
1/15/21 1:00,9.15583,1,1,18.3356,18.2964,-1
1/15/21 2:00,9.88444,1.62472,5.45489,19.2042,20.0789,-1
1/15/21 3:00,14.3022,9.73111,3.41189,16.2906,17.9389,-1
1/15/21 4:00,19.2072,22.7278,18.8586,12.48,14.3119,-1
1/15/21 5:00,14.7853,18.3039,1.81028,11.7958,11.7264,-1
1/15/21 6:00,12.4772,13.7419,6.68606,13.2197,9.99778,-1
1/15/21 7:00,10.5953,14.4519,8.70661,11.4308,10.9114,-1
1/15/21 8:00,17.7206,19.6106,7.58294,5.14139,6.84806,-1
1/15/21 9:00,7.5325,23.4731,25.6823,6.35639,5.83278,-1
1/15/21 10:00,9.58028,10.4272,19.4716,8.24944,7.9125,-1
1/15/21 11:00,9.49139,17.1975,6.34711,7.70417,9.17806,-1
1/15/21 12:00,10.2314,23.2853,6.01044,6.49028,8.09278,-1
1/15/21 13:00,14.0703,22.7397,7.3905,7.97556,6.92083,-1
1/15/21 14:00,14.3503,12.2503,9.11267,9.16917,8.84778,-1
1/15/21 15:00,12.5047,4.56861,2.30789,9.27583,10.6276,-1
1/15/21 16:00,11.0167,12.8564,12.3003,15.7372,11.5461,-1
1/15/21 17:00,20.5094,30.6728,1,30.7667,24.9919,-1
1/15/21 18:00,27.1542,28.7958,16.8013,19.4142,23.3447,-1
1/15/21 19:00,17.3803,23.9617,8.9275,7.17139,17.8322,-1
1/15/21 20:00,7.80472,12.9636,4.58928,7.5475,18.6136,-1
1/15/21 21:00,10.2422,12.0764,5.22694,9.41861,11.1618,-1
1/15/21 22:00,10.1528,14.0222,11.8727,7.59556,11.8039,-1
1/15/21 23:00,6.09028,5.51806,7.296,4.70611,11.9864,-1
1/16/21 0:00,7.74806,8.02472,2.64978,5.63556,16.7644,-1
1/16/21 1:00,11.9931,6.37694,4.25922,6.46444,6.34441,-1
1/16/21 2:00,7.28139,14.3506,1,5.04111,3.59582,-1
1/16/21 3:00,3.65917,14.4353,1.41206,3.96306,3.24652,-1
1/16/21 4:00,11.4981,13.4542,3.99528,3.93083,3.47187,-1
1/16/21 5:00,11.9489,8.945,5.22917,4.29,4.5454,-1
1/16/21 6:00,13.6639,16.7403,5.49525,2.30028,3.23611,-1
1/16/21 7:00,4.43972,12.1558,1,4.13833,2.78917,-1
1/16/21 8:00,5.605,1.34056,1,5.10361,3.03167,-1
1/16/21 9:00,9.46139,3.12806,2.21033,8.19528,3.72813,-1
1/16/21 10:00,9.56944,8.44722,1.72453,8.76611,5.83287,-1
1/16/21 11:00,14.0811,12.4369,1,10.4858,5.33099,-1
1/16/21 12:00,10.9372,12.5053,1,9.05833,6.52022,-1
1/16/21 13:00,9.74111,23.0106,4.58236,3.28361,5.65197,-1
1/16/21 14:00,7.70056,15.1883,11.5916,1.79917,3.283,-1
1/16/21 15:00,6.56056,1,11.2855,1.96361,3.1793,-1
1/16/21 16:00,7.56972,2.36806,12.2358,2.57722,3.78468,-1
1/16/21 17:00,6.68528,6.68722,13.0297,3.79667,4.33582,-1
1/16/21 18:00,8.93611,1.43667,6.11636,5.39944,5.38909,-1
1/16/21 19:00,12.5681,1.59722,8.81847,8.29278,7.41148,-1
1/16/21 20:00,15.0511,18.875,20.0105,11.1547,10.2534,-1
1/16/21 21:00,15.5142,22.0528,8.93831,11.6711,11.9821,-1
1/16/21 22:00,15.06,15.5203,24.6602,12.9261,13.2632,-1
1/16/21 23:00,24.5047,15.0233,16.7089,14.2458,14.5221,-1
1/17/21 0:00,21.3572,10.385,36.0386,16.5431,17.7039,-1
1/17/21 1:00,21.1033,17.8758,26.0578,33.2536,25.0837,-1
1/17/21 2:00,22.3533,17.0256,32.5209,56.8469,23.2185,-1
1/17/21 3:00,22.9603,21.0425,45.1337,33.3847,26.6433,-1
1/17/21 4:00,24.2725,19.7528,13.1522,30.17,27.9277,-1
